Z     age    Bmag   Vmag  
0.015 9.100   3.565  3.186
0.015 9.100   4.884  4.336
0.015 9.100   8.941  7.721
0.015 9.100   6.257  5.496
0.015 9.100   4.776  4.244
0.015 9.100   5.637  4.974
0.015 9.100   2.286  2.018
0.015 9.100   3.379  3.021
0.015 9.100   8.698  7.520
0.015 9.100   5.545  4.897
0.015 9.100   8.142  7.070
0.015 9.100   3.005  2.688
0.015 9.100   5.502  4.861
0.015 9.100   1.663  1.243
0.015 9.100   7.145  6.245
0.015 9.100   2.917  2.609
0.015 9.100   7.355  6.421
0.015 9.100   4.541  4.042
0.015 9.100   2.996  2.680
0.015 9.100   3.371  3.014
0.015 9.100   8.075  7.015
0.015 9.100   6.614  5.797
0.015 9.100   7.452  6.502
0.015 9.100   6.387  5.606
0.015 9.100   6.729  5.895
0.015 9.100   2.017  1.746
0.015 9.100   9.106  7.860
0.015 9.100   8.213  7.127
0.015 9.100   4.913  4.361
0.015 9.100   4.335  3.864
0.015 9.100   2.292  2.024
0.015 9.100   8.932  7.714
0.015 9.100   2.082  1.814
0.015 9.100   4.333  3.863
0.015 9.100   4.819  4.281
0.015 9.100   8.517  7.372
0.015 9.100   4.794  4.260
0.015 9.100   2.167  1.899
0.015 9.100   7.489  6.533
0.015 9.100   8.746  7.560
0.015 9.100   6.275  5.511
0.015 9.100   7.150  6.249
0.015 9.100   7.157  6.255
0.015 9.100   6.240  5.482
0.015 9.100   7.364  6.429
0.015 9.100   7.532  6.568
0.015 9.100   3.854  3.441
0.015 9.100   4.196  3.744
0.015 9.100   1.890  1.604
0.015 9.100   4.793  4.259
0.015 9.100   2.495  2.219
0.015 9.100   1.872  1.583
0.015 9.100   7.690  6.700
0.015 9.100   2.594  2.312
0.015 9.100   7.561  6.592
0.015 9.100   2.247  1.980
0.015 9.100   2.190  1.923
0.015 9.100   2.913  2.606
0.015 9.100   6.799  5.954
0.015 9.100   7.364  6.429
0.015 9.100   4.122  3.678
0.015 9.100   5.303  4.693
0.015 9.100   5.573  4.921
0.015 9.100   8.539  7.390
0.015 9.100   5.087  4.510
0.015 9.100   3.969  3.544
0.015 9.100   4.874  4.328
0.015 9.100   2.828  2.528
0.015 9.100   9.182  7.924
0.015 9.100   5.783  5.097
0.015 9.100   3.183  2.847
0.015 9.100   1.961  1.041
0.015 9.100   6.791  5.947
0.015 9.100   8.496  7.355
0.015 9.100   6.334  5.561
0.015 9.199   5.559  4.907
0.015 9.199   6.380  5.599
0.015 9.199   8.097  7.033
0.015 9.199   4.060  3.617
0.015 9.199   6.583  5.770
0.015 9.199   5.759  5.076
0.015 9.199   7.226  6.313
0.015 9.199   9.208  7.946
0.015 9.199   7.654  6.670
0.015 9.199   4.259  3.792
0.015 9.199   3.900  3.474
0.015 9.199   6.419  5.632
0.015 9.199   3.635  3.237
0.015 9.199   3.549  3.159
0.015 9.199   5.190  4.595
0.015 9.199   9.081  7.838
0.015 9.199   4.779  4.243
0.015 9.199   2.163  1.737
0.015 9.199   9.047  7.810
0.015 9.199   2.312  1.950
0.015 9.199   4.895  4.343
0.015 9.199   2.781  2.444
0.015 9.199   5.871  5.171
0.015 9.199   8.077  7.017
0.015 9.199   7.457  6.505
0.015 9.199   6.227  5.470
0.015 9.199   2.750  2.414
0.015 9.199   5.979  5.262
0.015 9.199   4.841  4.296
0.015 9.199   8.752  7.564
0.015 9.199   6.033  5.307
0.015 9.199   9.211  7.948
0.015 9.199   3.682  3.279
0.015 9.199   7.562  6.592
0.015 9.199   7.449  6.498
0.015 9.199   9.070  7.829
0.015 9.199   3.739  3.330
0.015 9.199   6.924  6.059
0.015 9.199   2.341  1.986
0.015 9.199   7.060  6.173
0.015 9.199   7.622  6.643
0.015 9.199   8.140  7.068
0.015 9.199   5.875  5.173
0.015 9.199   7.230  6.316
0.015 9.199   6.594  5.779
0.015 9.199   9.178  7.920
0.015 9.199   6.416  5.629
0.015 9.199   8.160  7.083
0.015 9.199   1.023 -0.205
0.015 9.199   3.082  2.732
0.015 9.199   7.080  6.190
0.015 9.199   3.005  2.659
0.015 9.199   8.853  7.648
0.015 9.199   7.740  6.741
0.015 9.199   5.896  5.192
0.015 9.199   4.807  4.267
0.015 9.199   2.367  2.016
0.015 9.199   5.990  5.271
0.015 9.199   5.906  5.200
0.015 9.199   2.783  2.447
0.015 9.199   5.076  4.497
0.015 9.199   5.479  4.839
0.015 9.199   8.653  7.482
0.015 9.199   6.242  5.482
0.015 9.199   2.164  1.737
0.015 9.199   8.321  7.213
0.015 9.199   3.837  3.418
0.015 9.199   4.260  3.793
0.015 9.199   4.659  4.139
0.015 9.199   4.631  4.115
0.015 9.199   5.005  4.437
0.015 9.199   8.338  7.227
0.015 9.199   1.033 -0.096
0.015 9.199   9.176  7.918
0.015 9.199   8.765  7.575
0.015 9.199   6.366  5.587
0.015 9.199   5.176  4.583
0.015 9.199   5.293  4.683
0.015 9.199   7.691  6.700
0.015 9.199   6.282  5.516
0.015 9.199   5.772  5.086
0.015 9.199   7.478  6.523
0.015 9.199   5.824  5.130
0.015 9.199   7.471  6.517
0.015 9.199   2.455  2.114
0.015 9.199   6.667  5.841
0.015 9.199   3.345  2.973
0.015 9.199   4.818  4.276
0.015 9.199   3.214  2.853
0.015 9.199   5.888  5.185
0.015 9.199   3.233  2.871
0.015 9.199   7.066  6.178
0.015 9.199   3.683  3.280
0.015 9.199   7.153  6.251
0.015 9.199   8.982  7.755
0.015 9.199   4.841  4.296
0.015 9.199   1.815  0.872
0.015 9.199   2.144  1.701
0.015 9.199   8.351  7.237
0.015 9.199   1.811  0.866
0.015 9.199   3.158  2.802
0.015 9.199   6.931  6.065
0.015 9.199   3.423  3.045
0.015 9.199   9.097  7.852
0.015 9.199   9.178  7.919
0.015 9.199   7.174  6.269
0.015 9.199   6.991  6.115
0.015 9.199   3.387  3.011
0.015 9.199   9.220  7.955
0.015 9.199   8.024  6.974
0.015 9.199   3.920  3.492
0.015 9.199   7.333  6.402
0.015 9.199   5.613  4.953
0.015 9.199   7.099  6.205
0.015 9.199   6.611  5.794
0.015 9.199   4.572  4.064
0.015 9.199   2.178  1.764
0.015 9.199   3.520  3.132
0.015 9.199   4.651  4.133
0.015 9.199   6.470  5.675
0.015 9.199   7.829  6.815
0.015 9.199   3.817  3.400
0.015 9.199   5.681  5.010
0.015 9.199   8.641  7.472
0.015 9.199   6.563  5.753
0.015 9.199   6.073  5.341
0.015 9.199   4.744  4.213
0.015 9.199   2.528  2.191
0.015 9.199   8.406  7.281
0.015 9.199   8.919  7.702
0.015 9.199   8.516  7.370
0.015 9.199   6.844  5.992
0.015 9.199   3.200  2.841
0.015 9.199   6.291  5.523
0.015 9.199   3.864  3.442
0.015 9.199   6.661  5.836
0.015 9.199   4.393  3.909
0.015 9.199   3.392  3.016
0.015 9.199   8.359  7.243
0.015 9.199   7.306  6.379
0.015 9.199   3.997  3.561
0.015 9.199   7.918  6.889
0.015 9.199   4.192  3.733
0.015 9.199   8.680  7.504
0.015 9.199   7.334  6.403
0.015 9.199   1.144 -0.050
0.015 9.199   5.651  4.985
0.015 9.199   9.188  7.928
0.015 9.199   3.240  2.877
0.015 9.199   8.236  7.145
0.015 9.199   3.147  2.792
0.015 9.199   8.541  7.391
0.015 9.199   8.846  7.642
0.015 9.199   1.862  0.928
0.015 9.199   8.742  7.556
0.015 9.199   2.557  2.221
0.015 9.199   8.372  7.254
0.015 9.199   8.231  7.141
0.015 9.199   2.121  1.656
0.015 9.199   7.114  6.218
0.015 9.199   7.098  6.205
0.015 9.199   5.912  5.205
0.015 9.199   9.037  7.801
0.015 9.199   6.388  5.605
0.015 9.199   4.816  4.275
0.015 9.199   1.876  1.439
0.015 9.199   4.850  4.304
0.015 9.199   7.494  6.536
0.015 9.199   7.316  6.388
0.015 9.199   5.107  4.524
0.015 9.199   8.388  7.267
0.015 9.199   7.191  6.283
0.015 9.199   3.650  3.250
0.015 9.199   7.396  6.454
0.015 9.199   7.096  6.203
0.015 9.199   8.507  7.363
0.015 9.199   4.082  3.636
0.015 9.199   7.080  6.189
0.015 9.199   8.128  7.058
0.015 9.199   5.323  4.708
0.015 9.199   7.607  6.630
0.015 9.199   4.997  4.430
0.015 9.199   4.894  4.342
0.015 9.199   3.131  2.777
0.015 9.199   3.920  3.492
0.015 9.199   2.166  1.741
0.015 9.199   3.391  3.015
0.015 9.199   5.757  5.074
0.015 9.199   5.115  4.531
0.015 9.199   6.645  5.822
0.015 9.199   8.709  7.528
0.015 9.199   6.404  5.619
0.015 9.199   6.275  5.510
0.015 9.199   5.855  5.157
0.015 9.199   4.918  4.363
0.015 9.199   9.095  7.849
0.015 9.199   6.491  5.692
0.015 9.199   5.466  4.828
0.015 9.199   4.702  4.176
0.015 9.199   2.513  2.175
0.015 9.199   8.803  7.606
0.015 9.199   5.810  5.118
0.015 9.199   8.702  7.522
0.015 9.199   3.919  3.492
0.015 9.199   8.195  7.112
0.015 9.199   8.229  7.139
0.015 9.199   3.235  2.873
0.015 9.199   5.928  5.219
0.015 9.199   2.647  2.312
0.015 9.199   2.417  2.072
0.015 9.199   3.915  3.488
0.015 9.199   7.954  6.917
0.015 9.199   2.190  1.782
0.015 9.199   7.174  6.268
0.015 9.199   2.835  2.497
0.015 9.199   4.766  4.232
0.015 9.199   7.203  6.293
0.015 9.199   6.756  5.917
0.015 9.199   3.140  2.785
0.015 9.199   6.643  5.821
0.015 9.199   8.836  7.633
0.015 9.199   7.905  6.878
0.015 9.199   2.320  1.960
0.015 9.199   5.180  4.587
0.015 9.199   5.996  5.276
0.015 9.199   8.882  7.672
0.015 9.199   7.603  6.627
0.015 9.199   4.839  4.295
0.015 9.199   3.089  2.738
0.015 9.199   4.884  4.333
0.015 9.199   2.900  2.559
0.015 9.199   6.674  5.847
0.015 9.199   5.478  4.838
0.015 9.199   6.749  5.911
0.015 9.199   4.230  3.767
0.015 9.199   1.830  0.890
0.015 9.199   8.150  7.075
0.015 9.199   0.449 -0.969
0.015 9.199   8.811  7.613
0.015 9.199   4.844  4.299
0.015 9.199   8.209  7.123
0.015 9.199   6.752  5.913
0.015 9.199   7.701  6.708
0.015 9.199   2.182  1.771
0.015 9.199   8.537  7.387
0.015 9.199   7.744  6.744
0.015 9.199   8.031  6.979
0.015 9.199   7.662  6.676
0.015 9.199   4.834  4.291
0.015 9.199   8.401  7.278
0.015 9.199   2.230  1.845
0.015 9.199   4.111  3.662
0.015 9.199   8.640  7.472
0.015 9.199   5.276  4.668
0.015 9.199   4.336  3.859
0.015 9.199   7.487  6.530
0.015 9.199   3.733  3.324
0.015 9.199   8.042  6.988
0.015 9.199   4.979  4.415
0.015 9.199   3.655  3.254
0.015 9.199   7.878  6.855
0.015 9.199   6.375  5.594
0.015 9.199   5.206  4.608
0.015 9.199   6.713  5.881
0.015 9.199   6.085  5.351
0.015 9.199   5.678  5.007
0.015 9.199   6.567  5.756
0.015 9.199   7.351  6.417
0.015 9.199   2.771  2.434
0.015 9.199   8.184  7.103
0.015 9.199   6.705  5.874
0.015 9.199   5.312  4.699
0.015 9.199   8.396  7.274
0.015 9.199   5.678  5.008
0.015 9.199   4.888  4.337
0.015 9.199   2.194  1.789
0.015 9.199   7.794  6.786
0.015 9.199   1.816  0.872
0.015 9.199   6.993  6.116
0.015 9.199   5.788  5.100
0.015 9.199   3.977  3.543
0.015 9.199   2.443  2.101
0.015 9.199   7.629  6.648
0.015 9.199   1.768  0.832
0.015 9.199   3.891  3.466
0.015 9.199   1.815  0.871
0.015 9.199   6.665  5.840
0.015 9.199   4.867  4.318
0.015 9.199   2.518  2.180
0.015 9.199   5.990  5.271
0.015 9.199   2.622  2.287
0.015 9.199   4.436  3.946
0.015 9.199   3.680  3.277
0.015 9.199   7.877  6.855
0.015 9.199   4.925  4.368
0.015 9.199   5.852  5.154
0.015 9.199   8.834  7.632
0.015 9.199   4.538  4.035
0.015 9.199   3.274  2.908
0.015 9.199   2.810  2.473
0.015 9.199   6.854  5.999
0.015 9.199   3.476  3.093
0.015 9.199   7.503  6.544
0.015 9.199   6.509  5.707
0.015 9.199   4.263  3.796
0.015 9.199   5.229  4.628
0.015 9.199   8.422  7.295
0.015 9.199   6.671  5.845
0.015 9.199   7.154  6.252
0.015 9.199   8.861  7.654
0.015 9.199   3.336  2.965
0.015 9.199   5.496  4.854
0.015 9.199   8.897  7.684
0.015 9.199   4.361  3.881
0.015 9.199   7.586  6.613
0.015 9.199   5.723  5.045
0.015 9.199   8.551  7.399
0.015 9.199   8.978  7.752
0.015 9.199   5.162  4.571
0.015 9.199   5.952  5.239
0.015 9.199   7.208  6.298
0.015 9.199   6.358  5.580
0.015 9.199   3.548  3.159
0.015 9.199   8.831  7.630
0.015 9.199   8.736  7.551
0.015 9.199   7.545  6.578
0.015 9.199   7.239  6.324
0.015 9.199   6.442  5.651
0.015 9.199   2.208  1.811
0.015 9.199   4.953  4.392
0.015 9.199   2.363  2.011
0.015 9.199   6.457  5.663
0.015 9.199   3.904  3.478
0.015 9.199   5.985  5.267
0.015 9.199   7.056  6.169
0.015 9.199   5.513  4.868
0.015 9.199   8.467  7.331
0.015 9.199   5.881  5.179
0.015 9.199   8.435  7.305
0.015 9.199   7.144  6.243
0.015 9.199   3.456  3.075
0.015 9.199   3.215  2.855
0.015 9.199   4.685  4.162
0.015 9.199   7.169  6.264
0.015 9.199   2.738  2.403
0.015 9.199   6.088  5.353
0.015 9.199   4.077  3.632
0.015 9.199   7.992  6.948
0.015 9.199   8.849  7.644
0.015 9.199   1.668  0.718
0.015 9.199   3.359  2.986
0.015 9.199   3.086  2.735
0.015 9.199   5.523  4.877
0.015 9.199   5.175  4.582
0.015 9.199   7.555  6.587
0.015 9.199   9.063  7.823
0.015 9.199   8.211  7.125
0.015 9.199   6.717  5.884
0.015 9.199   7.561  6.591
0.015 9.199   4.767  4.232
0.015 9.199   4.891  4.339
0.015 9.199   2.651  2.316
0.015 9.199   6.237  5.478
0.015 9.199   1.819  0.869
0.015 9.199   7.772  6.768
0.015 9.199   6.601  5.785
0.015 9.199   8.339  7.228
0.015 9.199   7.246  6.330
0.015 9.199   7.905  6.878
0.015 9.199   4.218  3.757
0.015 9.199   7.442  6.493
0.015 9.199   8.284  7.183
0.015 9.199   5.401  4.773
0.015 9.199   5.220  4.620
0.015 9.199   5.283  4.674
0.015 9.199   9.061  7.821
0.015 9.199   3.504  3.118
0.015 9.199   8.825  7.624
0.015 9.199   9.068  7.827
0.015 9.199   4.682  4.160
0.015 9.199   2.812  2.474
0.015 9.199   9.018  7.786
0.015 9.199   8.041  6.988
0.015 9.199   8.721  7.539
0.015 9.199   6.633  5.812
0.015 9.199   7.718  6.723
0.015 9.199   4.576  4.068
0.015 9.199   8.486  7.346
0.015 9.199   4.545  4.041
0.015 9.199   5.353  4.733
0.015 9.199   0.995 -0.148
0.015 9.199   4.578  4.069
0.015 9.199   9.195  7.934
0.015 9.199   3.489  3.105
0.015 9.199   3.729  3.321
0.015 9.199   5.036  4.463
0.015 9.199   9.017  7.785
0.015 9.199   8.730  7.545
0.015 9.199   2.271  1.899
0.015 9.199   5.916  5.209
0.015 9.199   7.187  6.280
0.015 9.199   8.892  7.680
0.015 9.199   6.386  5.603
0.015 9.199   7.250  6.333
0.015 9.199   7.567  6.597
0.015 9.199   6.840  5.988
0.015 9.199   6.734  5.898
0.015 9.199   5.198  4.601
0.015 9.199   8.078  7.018
0.015 9.199   7.418  6.473
0.015 9.199   3.526  3.138
0.015 9.199   7.137  6.238
0.015 9.199   5.600  4.942
0.015 9.199   9.078  7.835
0.015 9.199   3.727  3.319
0.015 9.199   5.834  5.139
0.015 9.199   2.242  1.862
0.015 9.199   7.984  6.942
0.015 9.199   2.136  1.683
0.015 9.199   6.080  5.346
0.015 9.199   4.739  4.209
0.015 9.199   8.491  7.350
0.015 9.199   4.358  3.878
0.015 9.199   7.730  6.733
0.015 9.199   7.437  6.488
0.015 9.199   2.757  2.421
0.015 9.199   7.310  6.383
0.015 9.199   3.672  3.270
0.015 9.199   4.131  3.680
0.015 9.199   3.632  3.234
0.015 9.199   5.771  5.086
0.015 9.199   9.107  7.860
0.015 9.199   2.193  1.788
0.015 9.199   5.992  5.273
0.015 9.199   3.771  3.359
0.015 9.199   6.710  5.878
0.015 9.199   4.314  3.841
0.015 9.199   7.510  6.550
0.015 9.199   3.037  2.690
0.015 9.199   5.155  4.565
0.015 9.199   3.828  3.410
0.015 9.199   6.270  5.506
0.015 9.199   4.200  3.741
0.015 9.199   5.729  5.051
0.015 9.199   7.179  6.273
0.015 9.199   2.784  2.447
0.015 9.199   7.485  6.529
0.015 9.199   3.111  2.758
0.015 9.199   9.038  7.802
0.015 9.199   8.879  7.669
0.015 9.199   5.993  5.274
0.015 9.199   5.427  4.795
0.015 9.199   5.261  4.655
0.015 9.199   6.052  5.324
0.015 9.199   7.582  6.609
0.015 9.199   7.726  6.729
0.015 9.199   6.530  5.725
0.015 9.199   2.651  2.315
0.015 9.199   2.293  1.928
0.015 9.199   8.245  7.152
0.015 9.199   6.007  5.286
0.015 9.199   4.708  4.182
0.015 9.199   4.254  3.788
0.015 9.199   4.784  4.247
0.015 9.199   1.980  1.515
0.015 9.199   3.616  3.219
0.015 9.199   7.847  6.830
0.015 9.199   7.892  6.867
0.015 9.199   2.981  2.637
0.015 9.199   8.793  7.598
0.015 9.199   6.117  5.378
0.015 9.199   7.357  6.422
0.015 9.199   8.943  7.723
0.015 9.199   4.664  4.144
0.015 9.199   5.703  5.029
0.015 9.199   7.282  6.360
0.015 9.199   5.755  5.072
0.015 9.199   7.607  6.630
0.015 9.199   8.377  7.258
0.015 9.199   6.518  5.715
0.015 9.199   8.569  7.413
0.015 9.199   0.162 -1.421
0.015 9.199   6.074  5.342
0.015 9.199   8.483  7.344
0.015 9.199   6.017  5.294
0.015 9.199   8.152  7.077
0.015 9.199   7.616  6.638
0.015 9.199   8.484  7.345
0.015 9.199   3.208  2.848
0.015 9.199   2.149  1.500
0.015 9.199   2.712  2.377
0.015 9.199   5.379  4.755
0.015 9.199   6.771  5.930
0.015 9.199   1.808  0.859
0.015 9.199   4.615  4.102
0.015 9.199   8.962  7.738
0.015 9.199   3.909  3.483
0.015 9.199   5.229  4.628
0.015 9.199   6.848  5.995
0.015 9.199   6.991  6.114
0.015 9.199   4.438  3.948
0.015 9.199   7.779  6.774
0.015 9.199   3.372  2.998
0.015 9.199   5.476  4.837
0.015 9.199   6.731  5.896
0.015 9.199   6.176  5.427
0.015 9.199   9.189  7.929
0.015 9.199   9.201  7.939
0.015 9.199   3.767  3.355
0.015 9.199   2.376  2.026
0.015 9.199   2.675  2.340
0.015 9.199   6.216  5.461
0.015 9.199   6.062  5.332
0.015 9.199   1.814  0.865
0.015 9.199   7.604  6.627
0.015 9.199   4.352  3.873
0.015 9.199   4.986  4.421
0.015 9.199   8.883  7.673
0.015 9.199   5.027  4.456
0.015 9.199   6.874  6.016
0.015 9.199   9.253  7.984
0.015 9.199   8.656  7.484
0.015 9.199   3.020  2.673
0.015 9.199   2.292  1.926
0.015 9.199   6.031  5.306
0.015 9.199   2.100  1.465
0.015 9.199   4.413  3.927
0.015 9.301   7.064  6.175
0.015 9.301   4.449  3.951
0.015 9.301   2.813  2.410
0.015 9.301   6.830  5.979
0.015 9.301   8.294  7.190
0.015 9.301   6.666  5.840
0.015 9.301   9.047  7.808
0.015 9.301   6.831  5.979
0.015 9.301   3.532  3.122
0.015 9.301   5.853  5.154
0.015 9.301   2.242  1.693
0.015 9.301   8.603  7.440
0.015 9.301   7.811  6.800
0.015 9.301   4.359  3.872
0.015 9.301   3.090  2.699
0.015 9.301   5.204  4.604
0.015 9.301   5.384  4.756
0.015 9.301   9.048  7.809
0.015 9.301   5.692  5.017
0.015 9.301   9.020  7.786
0.015 9.301   5.143  4.552
0.015 9.301   4.916  4.357
0.015 9.301   5.131  4.541
0.015 9.301   1.742  0.758
0.015 9.301   6.677  5.849
0.015 9.301   6.568  5.756
0.015 9.301   8.420  7.292
0.015 9.301   8.241  7.147
0.015 9.301   8.269  7.170
0.015 9.301   3.147  2.754
0.015 9.301   4.393  3.902
0.015 9.301   8.896  7.682
0.015 9.301   5.347  4.725
0.015 9.301   6.372  5.591
0.015 9.301   6.566  5.754
0.015 9.301   9.108  7.860
0.015 9.301   6.482  5.683
0.015 9.301   8.644  7.474
0.015 9.301   4.931  4.370
0.015 9.301   6.012  5.289
0.015 9.301   3.951  3.509
0.015 9.301   6.406  5.620
0.015 9.301   5.767  5.081
0.015 9.301   4.761  4.222
0.015 9.301   3.357  2.956
0.015 9.301   7.531  6.566
0.015 9.301   6.315  5.542
0.015 9.301   5.764  5.078
0.015 9.301   8.657  7.485
0.015 9.301   6.101  5.363
0.015 9.301   8.903  7.689
0.015 9.301   6.364  5.584
0.015 9.301   8.789  7.594
0.015 9.301   6.440  5.648
0.015 9.301   5.825  5.130
0.015 9.301   8.250  7.154
0.015 9.301   8.696  7.517
0.015 9.301   6.673  5.845
0.015 9.301   8.806  7.608
0.015 9.301   7.264  6.344
0.015 9.301   7.205  6.294
0.015 9.301   3.553  3.142
0.015 9.301   5.217  4.615
0.015 9.301   6.734  5.898
0.015 9.301   1.624  0.640
0.015 9.301   4.932  4.370
0.015 9.301   6.915  6.050
0.015 9.301   4.559  4.047
0.015 9.301   4.896  4.340
0.015 9.301   7.114  6.218
0.015 9.301   7.287  6.363
0.015 9.301   3.964  3.521
0.015 9.301   2.526  2.019
0.015 9.301   9.187  7.927
0.015 9.301   7.898  6.871
0.015 9.301   6.611  5.793
0.015 9.301   4.966  4.400
0.015 9.301   8.815  7.615
0.015 9.301   6.584  5.769
0.015 9.301   3.099  2.708
0.015 9.301   5.113  4.526
0.015 9.301   7.216  6.303
0.015 9.301   2.455  1.938
0.015 9.301   5.972  5.255
0.015 9.301   3.293  2.895
0.015 9.301   8.164  7.085
0.015 9.301   7.220  6.306
0.015 9.301   4.350  3.865
0.015 9.301   5.919  5.210
0.015 9.301   5.068  4.487
0.015 9.301   4.738  4.203
0.015 9.301   3.944  3.502
0.015 9.301   8.261  7.163
0.015 9.301   5.470  4.829
0.015 9.301   2.818  2.415
0.015 9.301   3.333  2.933
0.015 9.301   2.640  2.202
0.015 9.301   5.144  4.552
0.015 9.301   4.594  4.077
0.015 9.301   2.727  2.311
0.015 9.301   4.159  3.696
0.015 9.301   7.938  6.904
0.015 9.301   6.512  5.709
0.015 9.301   6.791  5.945
0.015 9.301   7.714  6.719
0.015 9.301   6.920  6.054
0.015 9.301   2.854  2.456
0.015 9.301   4.336  3.852
0.015 9.301   8.522  7.375
0.015 9.301   8.036  6.982
0.015 9.301   5.536  4.886
0.015 9.301   7.040  6.155
0.015 9.301   7.251  6.333
0.015 9.301   4.354  3.868
0.015 9.301   8.939  7.719
0.015 9.301   7.987  6.943
0.015 9.301   6.037  5.309
0.015 9.301   9.131  7.879
0.015 9.301   7.217  6.304
0.015 9.301   3.580  3.167
0.015 9.301   6.216  5.459
0.015 9.301   7.479  6.523
0.015 9.301   8.450  7.317
0.015 9.301   8.089  7.025
0.015 9.301   2.764  2.354
0.015 9.301   3.870  3.435
0.015 9.301   4.859  4.307
0.015 9.301   4.813  4.268
0.015 9.301   3.099  2.707
0.015 9.301   6.050  5.320
0.015 9.301   9.193  7.932
0.015 9.301   3.069  2.678
0.015 9.301   7.529  6.564
